CVE ID,CVE Description,CPE Name,CVE Score,CVE Version,Published Date,URL
CVE-2021-2483,"Vulnerability in the Oracle Content Manager product of Oracle E-Business Suite (component: Content Item Manager). Supported versions that are affected are 12.1.1-12.1.3. Easily exploitable vulnerability allows low privileged attacker with network access via HTTP to compromise Oracle Content Manager. Successful attacks of this vulnerability can result in unauthorized creation, deletion or modification access to critical data or all Oracle Content Manager accessible data as well as unauthorized access to critical data or complete access to all Oracle Content Manager accessible data. CVSS 3.1 Base Score 8.1 (Confidentiality and Integrity impacts). CVSS Vector: (CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:N).",,8.1,V3,2021-10-20T11:16Z,https://nvd.nist.gov/vuln/detail/CVE-2021-2483
CVE-2021-2484,"Vulnerability in the Oracle Operations Intelligence product of Oracle E-Business Suite (component: BIS Operations Intelligence). Supported versions that are affected are 12.1.1-12.1.3. Easily exploitable vulnerability allows low privileged attacker with network access via HTTP to compromise Oracle Operations Intelligence. Successful attacks of this vulnerability can result in unauthorized creation, deletion or modification access to critical data or all Oracle Operations Intelligence accessible data as well as unauthorized access to critical data or complete access to all Oracle Operations Intelligence accessible data. CVSS 3.1 Base Score 8.1 (Confidentiality and Integrity impacts). CVSS Vector: (CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:N).",,8.1,V3,2021-10-20T11:16Z,https://nvd.nist.gov/vuln/detail/CVE-2021-2484
CVE-2021-2485,"Vulnerability in the Oracle Trade Management product of Oracle E-Business Suite (component: Quotes). Supported versions that are affected are 12.1.1-12.1.3. Easily exploitable vulnerability allows low privileged attacker with network access via HTTP to compromise Oracle Trade Management. Successful attacks of this vulnerability can result in unauthorized creation, deletion or modification access to critical data or all Oracle Trade Management accessible data as well as unauthorized access to critical data or complete access to all Oracle Trade Management accessible data. CVSS 3.1 Base Score 8.1 (Confidentiality and Integrity impacts). CVSS Vector: (CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:N).",,8.1,V3,2021-10-20T11:16Z,https://nvd.nist.gov/vuln/detail/CVE-2021-2485
CVE-2021-35536,"Vulnerability in the Oracle Deal Management product of Oracle E-Business Suite (component: Miscellaneous). Supported versions that are affected are 12.1.1-12.1.3. Easily exploitable vulnerability allows low privileged attacker with network access via HTTP to compromise Oracle Deal Management. Successful attacks of this vulnerability can result in unauthorized creation, deletion or modification access to critical data or all Oracle Deal Management accessible data as well as unauthorized access to critical data or complete access to all Oracle Deal Management accessible data. CVSS 3.1 Base Score 8.1 (Confidentiality and Integrity impacts). CVSS Vector: (CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:N).",,8.1,V3,2021-10-20T11:16Z,https://nvd.nist.gov/vuln/detail/CVE-2021-35536
CVE-2021-38481,The scheduler service running on a specific TCP port enables the user to start and stop jobs. There is no sanitation of the supplied JOB ID provided to the function. An attacker may send a malicious payload that can enable the user to execute another SQL expression by sending a specific string.,,9.8,V3,2021-10-22T12:15Z,https://nvd.nist.gov/vuln/detail/CVE-2021-38481
CVE-2021-41745,"ShowDoc 2.8.3 ihas a file upload vulnerability, where attackers can use the vulnerability to obtain server permissions.",,9.8,V3,2021-10-22T12:15Z,https://nvd.nist.gov/vuln/detail/CVE-2021-41745
CVE-2021-0651,"In loadLabel of PackageItemInfo.java, there is a possible way to DoS a device by having a long label in an app due to incorrect input validation. This could lead to local denial of service with no additional execution privileges needed. User interaction is needed for exploitation.Product: AndroidVersions: Android-11 Android-9 Android-10Android ID: A-67013844",,5.5,V3,2021-10-22T14:15Z,https://nvd.nist.gov/vuln/detail/CVE-2021-0651
CVE-2021-0652,"In VectorDrawable::VectorDrawable of VectorDrawable.java, there is a possible way to introduce a memory corruption due to sharing of not thread-safe objects. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-8.1 Android-9 Android-10 Android-11Android ID: A-185178568",,7.8,V3,2021-10-22T14:15Z,https://nvd.nist.gov/vuln/detail/CVE-2021-0652
CVE-2021-0702,"In RevertActiveSessions of apexd.cpp, there is a possible way to share the wrong file due to an unintentional MediaStore downgrade. This could lead to local information disclosure with no additional execution privileges needed. User interaction is needed for exploitation.Product: AndroidVersions: Android-11Android ID: A-193932765",,5.5,V3,2021-10-22T14:15Z,https://nvd.nist.gov/vuln/detail/CVE-2021-0702
CVE-2021-0703,"In SecondStageMain of init.cpp, there is a possible use after free due to incorrect shared_ptr usage. This could lead to local escalation of privilege if the attacker has physical access to the device, with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-11Android ID: A-184569329",,6.8,V3,2021-10-22T14:15Z,https://nvd.nist.gov/vuln/detail/CVE-2021-0703
CVE-2021-0706,"In startListening of PluginManagerImpl.java, there is a possible way to disable arbitrary app components due to a missing permission check. This could lead to local denial of service with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-9 Android-10 Android-11 Android-8.1Android ID: A-193444889",,5.5,V3,2021-10-22T14:15Z,https://nvd.nist.gov/vuln/detail/CVE-2021-0706
CVE-2021-0705,"In sanitizeSbn of NotificationManagerService.java, there is a possible way to keep service running in foreground and keep granted permissions due to Bypass of Background Service Restrictions. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-11 Android-10Android ID: A-185388103",,7.8,V3,2021-10-22T14:15Z,https://nvd.nist.gov/vuln/detail/CVE-2021-0705
CVE-2021-0708,"In runDumpHeap of ActivityManagerShellCommand.java, there is a possible deletion of system files due to a confused deputy. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-9 Android-10 Android-11 Android-8.1Android ID: A-183262161",,7.8,V3,2021-10-22T14:15Z,https://nvd.nist.gov/vuln/detail/CVE-2021-0708
CVE-2021-42576,"The bluemonday sanitizer before 1.0.16 for Go, and before 0.0.8 for Python (in pybluemonday), does not properly enforce policies associated with the SELECT, STYLE, and OPTION elements.",,9.8,V3,2021-10-18T15:15Z,https://nvd.nist.gov/vuln/detail/CVE-2021-42576
CVE-2021-24679,"The Bitcoin / AltCoin Payment Gateway for WooCommerce WordPress plugin before 1.6.1 does not escape the 's' GET parameter before outputting back in the All Masking Rules page, leading to a Reflected Cross-Site Scripting issue",,6.1,V3,2021-10-04T12:15Z,https://nvd.nist.gov/vuln/detail/CVE-2021-24679
CVE-2021-27746,"""HCL Connections Security Update for Reflected Cross-Site Scripting (XSS) Vulnerability""",,5.4,V3,2021-10-21T21:15Z,https://nvd.nist.gov/vuln/detail/CVE-2021-27746
CVE-2021-35228,This vulnerability occurred due to missing input sanitization for one of the output fields that is extracted from headers on specific section of page causing a reflective cross site scripting attack. An attacker would need to perform a Man in the Middle attack in order to change header for a remote victim.,,4.7,V3,2021-10-21T18:15Z,https://nvd.nist.gov/vuln/detail/CVE-2021-35228
CVE-2021-42764,"The Proof-of-Stake (PoS) Ethereum consensus protocol through 2021-10-19 allows an adversary to cause a denial of service (delayed consensus decisions), and also increase the profits of individual validators, via short-range reorganizations of the underlying consensus chain.",,9.1,V3,2021-10-20T20:15Z,https://nvd.nist.gov/vuln/detail/CVE-2021-42764
CVE-2021-42765,The Proof-of-Stake (PoS) Ethereum consensus protocol through 2021-10-19 allows an adversary to leverage network delay to cause a denial of service (indefinite stalling of consensus decisions).,,7.5,V3,2021-10-20T20:15Z,https://nvd.nist.gov/vuln/detail/CVE-2021-42765
CVE-2021-42766,"The Proof-of-Stake (PoS) Ethereum consensus protocol through 2021-10-19 allows an adversary to cause a denial of service (long-range consensus chain reorganizations), even when this adversary has little stake and cannot influence network message propagation. This can cause a protocol stall, or an increase in the profits of individual validators.",,9.1,V3,2021-10-20T20:15Z,https://nvd.nist.gov/vuln/detail/CVE-2021-42766
CVE-2021-35612,"Vulnerability in the MySQL Server product of Oracle MySQL (component: Server: Optimizer). Supported versions that are affected are 8.0.26 and prior. Easily exploitable vulnerability allows high privileged attacker with network access via multiple protocols to compromise MySQL Server. Successful attacks of this vulnerability can result in unauthorized ability to cause a hang or frequently repeatable crash (complete DOS) of MySQL Server as well as unauthorized update, insert or delete access to some of MySQL Server accessible data. CVSS 3.1 Base Score 5.5 (Integrity and Availability impacts). CVSS Vector: (CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:N/I:L/A:H).",,5.5,V3,2021-10-20T11:17Z,https://nvd.nist.gov/vuln/detail/CVE-2021-35612
CVE-2021-0413,"In flv extractor, there is a possible out of bounds read due to a missing bounds check. This could lead to local information disclosure with no additional execution privileges needed. User interaction is not needed for exploitation. Patch ID: ALPS05561379; Issue ID: ALPS05561379.",,5.5,V3,2021-10-25T14:15Z,https://nvd.nist.gov/vuln/detail/CVE-2021-0413
CVE-2021-0412,"In flv extractor, there is a possible out of bounds read due to a missing bounds check. This could lead to local information disclosure with no additional execution privileges needed. User interaction is not needed for exploitation. Patch ID: ALPS05561366; Issue ID: ALPS05561366.",,5.5,V3,2021-10-25T14:15Z,https://nvd.nist.gov/vuln/detail/CVE-2021-0412
CVE-2021-0411,"In flv extractor, there is a possible out of bounds read due to an integer overflow. This could lead to local information disclosure with no additional execution privileges needed. User interaction is not needed for exploitation. Patch ID: ALPS05561362; Issue ID: ALPS05561362.",,5.5,V3,2021-10-25T14:15Z,https://nvd.nist.gov/vuln/detail/CVE-2021-0411
CVE-2021-0410,"In flv extractor, there is a possible out of bounds read due to an incorrect bounds check. This could lead to local information disclosure with no additional execution privileges needed. User interaction is not needed for exploitation. Patch ID: ALPS05561360; Issue ID: ALPS05561360.",,5.5,V3,2021-10-25T14:15Z,https://nvd.nist.gov/vuln/detail/CVE-2021-0410
CVE-2021-35616,"Vulnerability in the Oracle Transportation Management product of Oracle Supply Chain (component: UI Infrastructure). The supported version that is affected is 6.4.3. Easily exploitable vulnerability allows low privileged attacker with network access via HTTP to compromise Oracle Transportation Management. Successful attacks of this vulnerability can result in unauthorized update, insert or delete access to some of Oracle Transportation Management accessible data as well as unauthorized read access to a subset of Oracle Transportation Management accessible data. CVSS 3.1 Base Score 5.4 (Confidentiality and Integrity impacts). CVSS Vector: (CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:L/A:N).",,5.4,V3,2021-10-20T11:17Z,https://nvd.nist.gov/vuln/detail/CVE-2021-35616
CVE-2021-0409,"In flv extractor, there is a possible out of bounds read due to an incorrect bounds check. This could lead to local information disclosure with no additional execution privileges needed. User interaction is not needed for exploitation. Patch ID: ALPS05561359; Issue ID: ALPS05561359.",,5.5,V3,2021-10-25T14:15Z,https://nvd.nist.gov/vuln/detail/CVE-2021-0409
CVE-2021-0615,"In flv extractor, there is a possible out of bounds read due to an integer overflow. This could lead to local information disclosure with no additional execution privileges needed. User interaction is not needed for exploitation. Patch ID: ALPS05561369; Issue ID: ALPS05561369.",,5.5,V3,2021-10-25T14:15Z,https://nvd.nist.gov/vuln/detail/CVE-2021-0615
CVE-2021-35613,Vulnerability in the MySQL Cluster product of Oracle MySQL (component: Cluster: General). Supported versions that are affected are 8.0.26 and prior. Difficult to exploit vulnerability allows unauthenticated attacker with network access via multiple protocols to compromise MySQL Cluster. Successful attacks of this vulnerability can result in unauthorized ability to cause a partial denial of service (partial DOS) of MySQL Cluster. CVSS 3.1 Base Score 3.7 (Availability impacts). CVSS Vector: (CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:N/A:L).,,3.7,V3,2021-10-20T11:17Z,https://nvd.nist.gov/vuln/detail/CVE-2021-35613
CVE-2021-35601,Vulnerability in the PeopleSoft Enterprise CS SA Integration Pack product of Oracle PeopleSoft (component: Students Administration). Supported versions that are affected are 9.0 and 9.2. Easily exploitable vulnerability allows low privileged attacker with access to the physical communication segment attached to the hardware where the PeopleSoft Enterprise CS SA Integration Pack executes to compromise PeopleSoft Enterprise CS SA Integration Pack. Successful attacks of this vulnerability can result in unauthorized access to critical data or complete access to all PeopleSoft Enterprise CS SA Integration Pack accessible data. CVSS 3.1 Base Score 5.7 (Confidentiality impacts). CVSS Vector: (CVSS:3.1/AV:A/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N).,,5.7,V3,2021-10-20T11:17Z,https://nvd.nist.gov/vuln/detail/CVE-2021-35601
CVE-2021-0614,"In asf extractor, there is a possible out of bounds read due to an incorrect bounds check. This could lead to local information disclosure with no additional execution privileges needed. User interaction is not needed for exploitation. Patch ID: ALPS05495528; Issue ID: ALPS05495528.",,5.5,V3,2021-10-25T14:15Z,https://nvd.nist.gov/vuln/detail/CVE-2021-0614
CVE-2021-0613,"In asf extractor, there is a possible out of bounds read due to an incorrect bounds check. This could lead to local information disclosure with no additional execution privileges needed. User interaction is not needed for exploitation. Patch ID: ALPS05489178; Issue ID: ALPS05489178.",,5.5,V3,2021-10-25T14:15Z,https://nvd.nist.gov/vuln/detail/CVE-2021-0613
CVE-2021-30316,"Possible out of bound memory access due to improper boundary check while creating HSYNC fence in Snapdragon Auto, Snapdragon Connectivity, Snapdragon Consumer IOT, Snapdragon Industrial IOT, Snapdragon Mobile, Snapdragon Wearables",,7.8,V3,2021-10-20T07:15Z,https://nvd.nist.gov/vuln/detail/CVE-2021-30316
CVE-2021-30315,Improper handling of sensor HAL structure in absence of sensor can lead to use after free in Snapdragon Auto,,7.8,V3,2021-10-20T07:15Z,https://nvd.nist.gov/vuln/detail/CVE-2021-30315
CVE-2021-30312,"Improper authentication of sub-frames of a multicast AMSDU frame can lead to information disclosure in Snapdragon Auto, Snapdragon Compute, Snapdragon Connectivity, Snapdragon Consumer IOT, Snapdragon Industrial IOT, Snapdragon Mobile, Snapdragon Voice & Music, Snapdragon Wearables, Snapdragon Wired Infrastructure and Networking",,7.5,V3,2021-10-20T07:15Z,https://nvd.nist.gov/vuln/detail/CVE-2021-30312
CVE-2021-30310,"Possible buffer overflow due to Improper validation of received CF-ACK and CF-Poll data frames in Snapdragon Auto, Snapdragon Connectivity, Snapdragon Consumer Electronics Connectivity, Snapdragon Consumer IOT, Snapdragon Industrial IOT, Snapdragon IoT, Snapdragon Mobile, Snapdragon Voice & Music",,7.5,V3,2021-10-20T07:15Z,https://nvd.nist.gov/vuln/detail/CVE-2021-30310
CVE-2021-30306,"Possible buffer over read due to improper buffer allocation for file length passed from user space in Snapdragon Auto, Snapdragon Connectivity, Snapdragon Industrial IOT, Snapdragon Mobile",,7.1,V3,2021-10-20T07:15Z,https://nvd.nist.gov/vuln/detail/CVE-2021-30306
CVE-2021-30305,"Possible out of bound access due to lack of validation of page offset before page is inserted in Snapdragon Auto, Snapdragon Connectivity, Snapdragon Industrial IOT, Snapdragon Mobile",,7.8,V3,2021-10-20T07:15Z,https://nvd.nist.gov/vuln/detail/CVE-2021-30305
CVE-2021-30304,"Possible buffer out of bound read can occur due to improper validation of TBTT count and length while parsing the beacon response in Snapdragon Compute, Snapdragon Connectivity, Snapdragon Consumer Electronics Connectivity",,9.1,V3,2021-10-20T07:15Z,https://nvd.nist.gov/vuln/detail/CVE-2021-30304
CVE-2021-30302,"Improper authentication of EAP WAPI EAPOL frames from unauthenticated user can lead to information disclosure in Snapdragon Compute, Snapdragon Connectivity, Snapdragon Consumer Electronics Connectivity, Snapdragon Consumer IOT, Snapdragon Industrial IOT, Snapdragon Mobile, Snapdragon Wired Infrastructure and Networking",,7.5,V3,2021-10-20T07:15Z,https://nvd.nist.gov/vuln/detail/CVE-2021-30302
CVE-2021-0483,"In multiple methods of AAudioService, there is a possible use-after-free due to a race condition. This could lead to local escalation of privilege with User execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-10 Android-11Android ID: A-153358911",,7.8,V3,2021-10-22T14:15Z,https://nvd.nist.gov/vuln/detail/CVE-2021-0483
CVE-2021-30297,"Possible out of bound read due to improper validation of packet length while handling data transfer in VR service in Snapdragon Auto, Snapdragon Compute, Snapdragon Connectivity, Snapdragon Consumer IOT, Snapdragon Industrial IOT, Snapdragon Wearables",,7.1,V3,2021-10-20T07:15Z,https://nvd.nist.gov/vuln/detail/CVE-2021-30297
CVE-2021-30292,"Possible memory corruption due to lack of validation of client data used for memory allocation in Snapdragon Auto, Snapdragon Compute, Snapdragon Connectivity, Snapdragon Consumer IOT, Snapdragon Industrial IOT, Snapdragon Wearables",,7.8,V3,2021-10-20T07:15Z,https://nvd.nist.gov/vuln/detail/CVE-2021-30292
CVE-2021-30291,"Possible memory corruption due to lack of validation of client data used for memory allocation in Snapdragon Auto, Snapdragon Compute, Snapdragon Connectivity, Snapdragon Consumer IOT, Snapdragon Industrial IOT, Snapdragon Wearables",,7.8,V3,2021-10-20T07:15Z,https://nvd.nist.gov/vuln/detail/CVE-2021-30291
CVE-2021-35611,Vulnerability in the Oracle Sales Offline product of Oracle E-Business Suite (component: Offline Template). Supported versions that are affected are 12.1.1-12.1.3 and 12.2.3-12.2.10. Easily exploitable vulnerability allows low privileged attacker with network access via HTTP to compromise Oracle Sales Offline. Successful attacks of this vulnerability can result in unauthorized ability to cause a partial denial of service (partial DOS) of Oracle Sales Offline. CVSS 3.1 Base Score 4.3 (Availability impacts). CVSS Vector: (CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:L).,,4.3,V3,2021-10-20T11:17Z,https://nvd.nist.gov/vuln/detail/CVE-2021-35611
CVE-2021-30288,"Possible stack overflow due to improper length check of TLV while copying the TLV to a local stack variable in Snapdragon Auto, Snapdragon Compute, Snapdragon Connectivity, Snapdragon Consumer Electronics Connectivity, Snapdragon Consumer IOT, Snapdragon Industrial IOT, Snapdragon IoT, Snapdragon Mobile, Snapdragon Voice & Music, Snapdragon Wired Infrastructure and Networking",,7.8,V3,2021-10-20T07:15Z,https://nvd.nist.gov/vuln/detail/CVE-2021-30288
CVE-2021-30258,"Possible buffer overflow due to improper size calculation of payload received in VR service in Snapdragon Auto, Snapdragon Compute, Snapdragon Connectivity, Snapdragon Consumer IOT, Snapdragon Industrial IOT, Snapdragon Wearables",,7.8,V3,2021-10-20T07:15Z,https://nvd.nist.gov/vuln/detail/CVE-2021-30258
CVE-2021-30257,"Possible out of bound read or write in VR service due to lack of validation of DSP selection values in Snapdragon Compute, Snapdragon Connectivity, Snapdragon Consumer IOT, Snapdragon Industrial IOT",,7.8,V3,2021-10-20T07:15Z,https://nvd.nist.gov/vuln/detail/CVE-2021-30257
CVE-2021-0643,"In getAllSubInfoList of SubscriptionController.java, there is a possible way to retrieve a long term identifier without the correct permissions due to a missing permission check. This could lead to local information disclosure with User execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-11 Android-10Android ID: A-183612370",,5.5,V3,2021-10-22T14:15Z,https://nvd.nist.gov/vuln/detail/CVE-2021-0643
CVE-2021-30256,"Possible stack overflow due to improper validation of camera name length before copying the name in VR Service in Snapdragon Compute, Snapdragon Connectivity, Snapdragon Consumer IOT, Snapdragon Industrial IOT",,7.8,V3,2021-10-20T07:15Z,https://nvd.nist.gov/vuln/detail/CVE-2021-30256
CVE-2021-1985,"Possible buffer over read due to lack of data length check in QVR Service configuration in Snapdragon Auto, Snapdragon Compute, Snapdragon Connectivity, Snapdragon Consumer IOT, Snapdragon Industrial IOT, Snapdragon Wearables",,7.1,V3,2021-10-20T07:15Z,https://nvd.nist.gov/vuln/detail/CVE-2021-1985
CVE-2021-1984,"Possible buffer overflow due to improper validation of index value while processing the plugin block in Snapdragon Auto, Snapdragon Compute, Snapdragon Connectivity, Snapdragon Consumer IOT, Snapdragon Industrial IOT, Snapdragon Wearables",,7.8,V3,2021-10-20T07:15Z,https://nvd.nist.gov/vuln/detail/CVE-2021-1984
CVE-2021-1983,"Possible buffer overflow due to improper handling of negative data length while processing write request in VR service in Snapdragon Auto, Snapdragon Compute, Snapdragon Connectivity, Snapdragon Consumer IOT, Snapdragon Industrial IOT, Snapdragon Wearables",,7.8,V3,2021-10-20T07:15Z,https://nvd.nist.gov/vuln/detail/CVE-2021-1983
CVE-2021-0414,"In flv extractor, there is a possible out of bounds read due to a heap buffer overflow. This could lead to local information disclosure with no additional execution privileges needed. User interaction is not needed for exploitation. Patch ID: ALPS05561384; Issue ID: ALPS05561384.",,5.5,V3,2021-10-25T14:15Z,https://nvd.nist.gov/vuln/detail/CVE-2021-0414
CVE-2021-0625,"In ccu, there is a possible memory corruption due to improper locking. This could lead to local escalation of privilege with System execution privileges needed. User interaction is not needed for exploitation. Patch ID: ALPS05594996; Issue ID: ALPS05594996.",,6.7,V3,2021-10-25T14:15Z,https://nvd.nist.gov/vuln/detail/CVE-2021-0625
CVE-2021-1980,"Possible buffer over read due to lack of length check while parsing beacon IE response in Snapdragon Auto, Snapdragon Compute, Snapdragon Connectivity, Snapdragon Consumer Electronics Connectivity, Snapdragon Consumer IOT, Snapdragon Industrial IOT, Snapdragon Mobile, Snapdragon Voice & Music, Snapdragon Wired Infrastructure and Networking",,9.1,V3,2021-10-20T07:15Z,https://nvd.nist.gov/vuln/detail/CVE-2021-1980
CVE-2021-0618,"In ape extractor, there is a possible out of bounds read due to a heap buffer overflow. This could lead to local information disclosure with no additional execution privileges needed. User interaction is not needed for exploitation. Patch ID: ALPS05561394; Issue ID: ALPS05561394.",,5.5,V3,2021-10-25T14:15Z,https://nvd.nist.gov/vuln/detail/CVE-2021-0618
CVE-2021-1977,"Possible buffer over read due to improper validation of frame length while processing AEAD decryption during ASSOC response in Snapdragon Auto, Snapdragon Compute, Snapdragon Connectivity, Snapdragon Consumer Electronics Connectivity, Snapdragon Consumer IOT, Snapdragon Industrial IOT, Snapdragon IoT, Snapdragon Mobile, Snapdragon Voice & Music",,9.1,V3,2021-10-20T07:15Z,https://nvd.nist.gov/vuln/detail/CVE-2021-1977
CVE-2021-1969,"Improper validation of kernel buffer address while copying information back to user buffer can lead to kernel memory information exposure to user space in Snapdragon Auto, Snapdragon Compute, Snapdragon Consumer IOT, Snapdragon Industrial IOT, Snapdragon Mobile, Snapdragon Voice & Music, Snapdragon Wearables",,5.5,V3,2021-10-20T07:15Z,https://nvd.nist.gov/vuln/detail/CVE-2021-1969
CVE-2021-1968,"Improper validation of kernel buffer address while copying information back to user buffer can lead to kernel memory information exposure to user space in Snapdragon Auto, Snapdragon Compute, Snapdragon Consumer IOT, Snapdragon Industrial IOT, Snapdragon Mobile, Snapdragon Voice & Music, Snapdragon Wearables",,5.5,V3,2021-10-20T07:15Z,https://nvd.nist.gov/vuln/detail/CVE-2021-1968
CVE-2021-1967,"Possible stack buffer overflow due to lack of check on the maximum number of post NAN discovery attributes while processing a NAN Match event in Snapdragon Auto, Snapdragon Compute, Snapdragon Connectivity, Snapdragon Consumer IOT, Snapdragon Industrial IOT, Snapdragon Mobile, Snapdragon Voice & Music, Snapdragon Wearables",,5.3,V3,2021-10-20T07:15Z,https://nvd.nist.gov/vuln/detail/CVE-2021-1967
CVE-2021-1966,"Possible buffer overflow due to lack of length check of source and destination buffer before copying in Snapdragon Auto, Snapdragon Compute, Snapdragon Consumer IOT, Snapdragon Industrial IOT, Snapdragon Mobile, Snapdragon Voice & Music",,6.7,V3,2021-10-20T07:15Z,https://nvd.nist.gov/vuln/detail/CVE-2021-1966
CVE-2021-1959,"Possible memory corruption due to lack of bound check of input index in Snapdragon Auto, Snapdragon Compute, Snapdragon Connectivity, Snapdragon Consumer IOT, Snapdragon Industrial IOT, Snapdragon IoT, Snapdragon Mobile, Snapdragon Voice & Music, Snapdragon Wearables",,7.8,V3,2021-10-20T07:15Z,https://nvd.nist.gov/vuln/detail/CVE-2021-1959
CVE-2021-1949,"Possible integer overflow due to improper check of batch count value while sanitizer is enabled in Snapdragon Auto, Snapdragon Compute, Snapdragon Connectivity, Snapdragon Consumer IOT, Snapdragon Industrial IOT, Snapdragon Voice & Music, Snapdragon Wearables",,8.4,V3,2021-10-20T07:15Z,https://nvd.nist.gov/vuln/detail/CVE-2021-1949
CVE-2021-35609,"Vulnerability in the PeopleSoft Enterprise PeopleTools product of Oracle PeopleSoft (component: SQR). Supported versions that are affected are 8.57, 8.58 and 8.59. Easily exploitable vulnerability allows low privileged attacker with network access via HTTP to compromise PeopleSoft Enterprise PeopleTools. Successful attacks of this vulnerability can result in unauthorized access to critical data or complete access to all PeopleSoft Enterprise PeopleTools accessible data. CVSS 3.1 Base Score 6.5 (Confidentiality impacts). CVSS Vector: (CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N).",,6.5,V3,2021-10-20T11:17Z,https://nvd.nist.gov/vuln/detail/CVE-2021-35609
CVE-2021-1936,"Null pointer dereference can occur due to lack of null check for user provided input in Snapdragon Auto, Snapdragon Compute, Snapdragon Connectivity, Snapdragon Consumer IOT, Snapdragon Industrial IOT, Snapdragon Wearables",,7.5,V3,2021-10-20T07:15Z,https://nvd.nist.gov/vuln/detail/CVE-2021-1936
CVE-2021-1932,"Improper access control in trusted application environment can cause unauthorized access to CDSP or ADSP VM memory with either privilege in Snapdragon Auto, Snapdragon Compute, Snapdragon Connectivity, Snapdragon Consumer IOT, Snapdragon Industrial IOT, Snapdragon Mobile, Snapdragon Wired Infrastructure and Networking",,8.4,V3,2021-10-20T07:15Z,https://nvd.nist.gov/vuln/detail/CVE-2021-1932
CVE-2021-0617,"In ape extractor, there is a possible out of bounds read due to a heap buffer overflow. This could lead to local information disclosure with no additional execution privileges needed. User interaction is not needed for exploitation. Patch ID: ALPS05561391; Issue ID: ALPS05561391.",,5.5,V3,2021-10-25T14:15Z,https://nvd.nist.gov/vuln/detail/CVE-2021-0617
CVE-2021-1917,"Null pointer dereference can occur due to memory allocation failure in DIAG in Snapdragon Auto, Snapdragon Compute, Snapdragon Connectivity, Snapdragon Industrial IOT, Snapdragon Wearables",,8.4,V3,2021-10-20T07:15Z,https://nvd.nist.gov/vuln/detail/CVE-2021-1917
CVE-2021-1913,"Possible integer overflow due to improper length check while updating grace period and count record in Snapdragon Auto, Snapdragon Compute, Snapdragon Connectivity, Snapdragon Industrial IOT, Snapdragon Mobile, Snapdragon Wired Infrastructure and Networking",,8.4,V3,2021-10-20T07:15Z,https://nvd.nist.gov/vuln/detail/CVE-2021-1913
CVE-2021-35599,"Vulnerability in the Zero Downtime DB Migration to Cloud component of Oracle Database Server. The supported version that is affected is 21c. Easily exploitable vulnerability allows high privileged attacker having Local Logon privilege with logon to the infrastructure where Zero Downtime DB Migration to Cloud executes to compromise Zero Downtime DB Migration to Cloud. While the vulnerability is in Zero Downtime DB Migration to Cloud, attacks may significantly impact additional products. Successful attacks of this vulnerability can result in takeover of Zero Downtime DB Migration to Cloud. CVSS 3.1 Base Score 8.2 (Confidentiality, Integrity and Availability impacts). CVSS Vector: (CVSS:3.1/AV:L/AC:L/PR:H/UI:N/S:C/C:H/I:H/A:H).",,8.2,V3,2021-10-20T11:17Z,https://nvd.nist.gov/vuln/detail/CVE-2021-35599
CVE-2021-0616,"In ape extractor, there is a possible out of bounds read due to a heap buffer overflow. This could lead to local information disclosure with no additional execution privileges needed. User interaction is not needed for exploitation. Patch ID: ALPS05561389; Issue ID: ALPS05561389.",,5.5,V3,2021-10-25T14:15Z,https://nvd.nist.gov/vuln/detail/CVE-2021-0616
CVE-2021-0633,"In display driver, there is a possible out of bounds write due to an incorrect bounds check. This could lead to local escalation of privilege with System execution privileges needed. User interaction is not needed for exploitation. Patch ID: ALPS05585423; Issue ID: ALPS05585423.",,6.7,V3,2021-10-25T14:15Z,https://nvd.nist.gov/vuln/detail/CVE-2021-0633
